					max_d_1 	 mean_d_1 	 max_plane_d_1 	 mean_plane_d_1 	 max_d_2 	 mean_d_2 	 max_plane_d_2 	 mean_plane_d_2


data1
mean40_max60		1.843110 	 0.891354  	  1.358531    	    0.452348    	 1.843110 	 0.891354 	   1.358531 	   0.452348
mean30_max70		1.827405 	 0.884469  	  1.428012    	    0.439193    	 1.827496 	 0.943586 	   1.592329 	   0.554859
mean20_max80		1.862998 	 0.932053  	  1.451427    	    0.538794    	 1.859686 	 0.918031 	   1.428034 	   0.538298
mean10_max90		2.061140 	 0.990922  	  1.799469    	    0.625003    	 2.061140 	 0.990922 	   1.799469 	   0.625003

data41
mean100_max0		2.607559 	 0.801284  	  2.484958    	    0.275082    	 2.552375 	 0.802216 	   2.430490 	   0.274988
mean90_max10		1.852037 	 0.794655  	  1.726812    	    0.308385    	 1.866148 	 0.790010 	   1.688385 	   0.312749
mean80_max20		1.985708 	 0.812335  	  1.657370    	    0.339462    	 1.798646 	 0.831657 	   1.557569 	   0.351809
mean75_max25		1.732271 	 0.849731  	  1.515170    	    0.387940    	 1.899792 	 0.830992 	   1.527847 	   0.372750
mean70_max30		1.815074 	 0.895015  	  1.446812    	    0.455160    	 1.838417 	 0.888114 	   1.462301 	   0.466817
mean60_max40		2.188937 	 0.987053  	  1.791496    	    0.589888    	 1.805794 	 0.858129 	   1.563888 	   0.417280
mean50_max50		2.132558 	 0.964846  	  1.757598    	    0.592463    	 2.132558 	 0.964846 	   1.757598 	   0.592463
mean40_max60		1.819883 	 0.877445  	  1.461428    	    0.440163    	 1.819883 	 0.877445 	   1.461428 	   0.440163
mean30_max70		2.497891 	 1.187856  	  2.367878    	    0.864575    	 1.969881 	 0.903827 	   1.594210 	   0.458318
mean20_max80		1.750293 	 0.928523  	  1.351096    	    0.500607    	 1.750293 	 0.928523 	   1.351096 	   0.500607
mean10_max90		4.482508 	 2.099588  	  4.376803    	    1.900138    	 4.482508 	 2.099588 	   4.376803 	   1.900138

data42
mean100_max0		2.596565 	 0.802773  	  2.478950    	    0.275004    	 2.644057 	 0.801082 	   2.525429 	   0.275346
mean90_max10		1.847426 	 0.792383  	  1.642138    	    0.317458    	 1.847426 	 0.792383 	   1.642138 	   0.317458
mean80_max20		1.754924 	 0.817562  	  1.553480    	    0.361562    	 1.878666 	 0.814572 	   1.677099 	   0.343381
mean75_max25		1.956785 	 0.839029  	  1.534061    	    0.358636    	 1.765189 	 0.825824 	   1.556777 	   0.386682
mean70_max30		1.904488 	 0.870620  	  1.501528    	    0.424361    	 1.904488 	 0.870620 	   1.501528 	   0.424361
mean60_max40		1.886228 	 0.891767  	  1.440594    	    0.447901    	 1.899834 	 0.869528 	   1.448344 	   0.427031
mean50_max50		1.914041 	 0.917965  	  1.524365    	    0.472320    	 1.914041 	 0.917965 	   1.524365 	   0.472320
mean40_max60		1.958555 	 0.892808  	  1.352809    	    0.478075    	 1.958555 	 0.892808 	   1.352809 	   0.478075
mean30_max70		1.855082 	 0.921311  	  1.376475    	    0.521049    	 1.905913 	 0.986684 	   1.531245 	   0.608485
mean20_max80		1.967471 	 0.998098  	  1.522554    	    0.622000    	 1.773946 	 0.921385 	   1.357163 	   0.488811
mean10_max90		2.021391 	 1.044906  	  1.413554    	    0.715341    	 2.021391 	 1.044906 	   1.413554 	   0.715341

data43
mean100_max0		1.503795 	 0.740427  	  1.083054    	    0.163137    	 1.492404 	 0.739496 	   1.066494 	   0.162722
mean90_max10		1.488653 	 0.741259  	  0.890806    	    0.171424    	 1.488653 	 0.741259 	   0.890806 	   0.171424
mean80_max20		1.454159 	 0.772556  	  1.056558    	    0.211733    	 1.486122 	 0.759173 	   0.911308 	   0.200405
mean75_max25		1.598616 	 0.750350  	  0.820963    	    0.214209    	 1.476263 	 0.752466 	   0.802338 	   0.190012
mean70_max30		1.445630 	 0.782748  	  0.783612    	    0.250575    	 1.427785 	 0.770172 	   0.847599 	   0.258078
mean60_max40		1.813444 	 0.822054  	  0.899198    	    0.337714    	 1.813444 	 0.822054 	   0.899198 	   0.337714
mean50_max50		1.460642 	 0.807568  	  0.897534    	    0.296662    	 1.460642 	 0.807568 	   0.897534 	   0.296662
mean40_max60		1.546069 	 0.774612  	  0.670433    	    0.274093    	 1.529158 	 0.825563 	   0.827679 	   0.327118
mean30_max70		1.582570 	 0.812784  	  0.698018    	    0.329384    	 1.582570 	 0.812784 	   0.698018 	   0.329384
mean20_max80		1.676029 	 0.934970  	  1.211071    	    0.547827    	 1.676029 	 0.934970 	   1.211071 	   0.547827
mean10_max90		1.577868 	 0.852600  	  1.121550    	    0.365155    	 1.521395 	 0.814277 	   0.765807 	   0.316494

data44
mean100_max0		1.444128 	 0.741099  	  1.089816    	    0.163064    	 1.444128 	 0.741099 	   1.089816 	   0.163064
mean90_max10		1.417443 	 0.755094  	  0.869627    	    0.184861    	 1.498390 	 0.737451 	   0.892703 	   0.169985
mean80_max20		1.382547 	 0.758880  	  0.888138    	    0.194915    	 1.582230 	 0.748274 	   0.762674 	   0.194853
mean75_max25		1.513504 	 0.767862  	  1.007602    	    0.223473    	 1.618544 	 0.756392 	   0.801243 	   0.223658
mean70_max30		1.494570 	 0.751121  	  0.875882    	    0.203199    	 1.555923 	 0.787269 	   0.765477 	   0.269118
mean60_max40		1.415045 	 0.774857  	  0.699878    	    0.273342    	 1.545528 	 0.797767 	   0.886797 	   0.286333
mean50_max50		1.909104 	 1.019968  	  1.679529    	    0.660453    	 2.116587 	 1.120692 	   1.709297 	   0.764270
mean40_max60		1.678147 	 0.806342  	  0.715697    	    0.324120    	 1.526984 	 0.804454 	   0.811777 	   0.304461
mean30_max70		2.455142 	 1.016119  	  2.322548    	    0.622556    	 1.399631 	 0.798801 	   0.921827 	   0.301909
mean20_max80		1.718775 	 0.749998  	  0.721317    	    0.255179    	 1.718775 	 0.749998 	   0.721317 	   0.255179
mean10_max90		1.580282 	 0.805060  	  0.680867    	    0.314529    	 1.580282 	 0.805060 	   0.680867 	   0.314529

data45
mean100_max0		1.435087 	 0.735302  	  1.012479    	    0.166180    	 1.481384 	 0.739043 	   1.073262 	   0.162697
mean90_max10		1.518416 	 0.737095  	  0.903356    	    0.168923    	 1.512721 	 0.735292 	   0.892886 	   0.170318
mean80_max20		1.375362 	 0.757481  	  0.896154    	    0.191854    	 1.476666 	 0.737649 	   0.782498 	   0.197027
mean75_max25		1.493165 	 0.748095  	  0.728460    	    0.201234    	 1.487573 	 0.768457 	   0.763266 	   0.229355
mean70_max30		1.477256 	 0.754366  	  0.753248    	    0.215302    	 1.570657 	 0.791436 	   0.865687 	   0.256065
mean60_max40		1.509693 	 0.748262  	  0.739212    	    0.223797    	 1.509693 	 0.748262 	   0.739212 	   0.223797
mean50_max50		1.533619 	 0.790494  	  0.748530    	    0.300704    	 1.533619 	 0.790494 	   0.748530 	   0.300704
mean40_max60		1.433999 	 0.822912  	  0.936882    	    0.329926    	 1.433999 	 0.822912 	   0.936882 	   0.329926
mean30_max70		1.471614 	 0.781877  	  0.608300    	    0.277814    	 1.442023 	 0.785068 	   0.653907 	   0.267704
mean20_max80		1.506628 	 0.779360  	  0.732729    	    0.270291    	 1.506628 	 0.779360 	   0.732729 	   0.270291
mean10_max90		1.408141 	 0.796255  	  0.754140    	    0.304134    	 1.573313 	 0.829061 	   0.889729 	   0.354537

data46
mean100_max0		1.478869 	 0.739064  	  1.069841    	    0.162654    	 1.478869 	 0.739064 	   1.069841 	   0.162654
mean90_max10		1.481736 	 0.737500  	  0.884624    	    0.170687    	 1.481736 	 0.737500 	   0.884624 	   0.170687
mean80_max20		1.496794 	 0.747164  	  0.746696    	    0.194423    	 1.496794 	 0.747164 	   0.746696 	   0.194423
mean75_max25		1.534289 	 0.769398  	  0.729758    	    0.232297    	 1.443455 	 0.751930 	   0.793142 	   0.200255
mean70_max30		1.462769 	 0.745895  	  0.692174    	    0.224985    	 1.462769 	 0.745895 	   0.692174 	   0.224985
mean60_max40		1.600239 	 0.819880  	  0.917616    	    0.331223    	 1.600239 	 0.819880 	   0.917616 	   0.331223
mean50_max50		1.521053 	 0.782902  	  0.706725    	    0.269558    	 1.440195 	 0.792836 	   0.669103 	   0.275845
mean40_max60		1.528035 	 0.776674  	  0.612770    	    0.279263    	 1.528035 	 0.776674 	   0.612770 	   0.279263
mean30_max70		1.483156 	 0.803547  	  0.702393    	    0.332464    	 1.507906 	 0.786942 	   0.641674 	   0.295734
mean20_max80		1.503731 	 0.780315  	  0.596218    	    0.283085    	 1.503731 	 0.780315 	   0.596218 	   0.283085
mean10_max90		1.459335 	 0.784294  	  0.600007    	    0.295060    	 1.716587 	 0.799275 	   0.651517 	   0.309945

data47
mean100_max0		1.496180 	 0.743408  	  1.084139    	    0.164708    	 1.496180 	 0.743408 	   1.084139 	   0.164708
mean90_max10		1.508312 	 0.734288  	  0.840782    	    0.181293    	 1.480599 	 0.738392 	   0.881700 	   0.171178
mean80_max20		1.412325 	 0.754616  	  0.861941    	    0.190219    	 1.415976 	 0.757782 	   0.890187 	   0.193089
mean75_max25		1.627370 	 0.749735  	  0.773174    	    0.202818    	 1.548914 	 0.769560 	   0.805853 	   0.234155
mean70_max30		1.543112 	 0.773712  	  0.768108    	    0.237430    	 1.495882 	 0.753431 	   0.700407 	   0.215710
mean60_max40		1.642778 	 0.758929  	  0.819599    	    0.234879    	 1.642778 	 0.758929 	   0.819599 	   0.234879
mean50_max50		1.500247 	 0.800954  	  0.912018    	    0.366835    	 1.467723 	 0.845746 	   0.958115 	   0.375931
mean40_max60		1.520371 	 0.783975  	  0.580982    	    0.290227    	 1.520371 	 0.783975 	   0.580982 	   0.290227
mean30_max70		1.503613 	 0.787703  	  0.653853    	    0.297623    	 1.374546 	 0.780698 	   0.687660 	   0.273133
mean20_max80		1.422058 	 0.804830  	  0.727640    	    0.330491    	 1.422058 	 0.804830 	   0.727640 	   0.330491
mean10_max90		1.395219 	 0.780115  	  0.575844    	    0.280908    	 1.695966 	 0.897262 	   1.047525 	   0.450995

data48
mean100_max0		2.364358 	 0.789592  	  2.306336    	    0.229579    	 2.391819 	 0.788630 	   2.267656 	   0.230680
mean90_max10		2.200654 	 0.788460  	  2.096208    	    0.242500    	 2.204155 	 0.799195 	   2.098764 	   0.242046
mean80_max20		1.717141 	 0.844863  	  1.327041    	    0.411120    	 2.161608 	 0.809864 	   2.004413 	   0.282226
mean75_max25		1.660982 	 0.883247  	  1.382385    	    0.431461    	 1.660982 	 0.883247 	   1.382385 	   0.431461
mean70_max30		1.722827 	 0.856502  	  1.299275    	    0.428818    	 1.722827 	 0.856502 	   1.299275 	   0.428818
mean60_max40		1.844141 	 0.917247  	  1.194573    	    0.475898    	 1.844141 	 0.917247 	   1.194573 	   0.475898
mean50_max50		1.824764 	 0.897932  	  1.364281    	    0.485394    	 1.824764 	 0.897932 	   1.364281 	   0.485394
mean40_max60		1.785591 	 0.878681  	  1.228752    	    0.493696    	 1.785591 	 0.878681 	   1.228752 	   0.493696
mean30_max70		1.894507 	 1.051993  	  1.512926    	    0.723379    	 1.894507 	 1.051993 	   1.512926 	   0.723379
mean20_max80		1.738969 	 1.014006  	  1.339985    	    0.635970    	 1.738969 	 1.014006 	   1.339985 	   0.635970
mean10_max90		1.943632 	 0.992634  	  1.477078    	    0.623824    	 1.943632 	 0.992634 	   1.477078 	   0.623824

data49
mean100_max0		2.358226 	 0.787775  	  2.314416    	    0.229888    	 2.419816 	 0.784943 	   2.255597 	   0.231799
mean90_max10		2.244047 	 0.772240  	  2.088153    	    0.242706    	 2.161075 	 0.796521 	   2.079566 	   0.244336
mean80_max20		1.920518 	 0.800340  	  1.637245    	    0.330081    	 1.877869 	 0.797031 	   1.635174 	   0.333680
mean75_max25		1.738190 	 0.842517  	  1.425443    	    0.389524    	 1.836751 	 0.866265 	   1.388655 	   0.447136
mean70_max30		1.703616 	 0.889363  	  1.326513    	    0.467107    	 1.753868 	 0.897196 	   1.331214 	   0.451466
mean60_max40		1.858788 	 0.938232  	  1.309350    	    0.519905    	 1.808284 	 0.922664 	   1.224366 	   0.491208
mean50_max50		1.719867 	 0.876434  	  1.386589    	    0.467043    	 1.911852 	 0.919495 	   1.380149 	   0.490919
mean40_max60		1.785039 	 0.940746  	  1.321016    	    0.519516    	 1.785039 	 0.940746 	   1.321016 	   0.519516
mean30_max70		1.667870 	 0.931870  	  1.273388    	    0.534895    	 1.713101 	 0.910303 	   1.247678 	   0.506522
mean20_max80		1.738759 	 0.957920  	  1.407223    	    0.544961    	 1.738759 	 0.957920 	   1.407223 	   0.544961
mean10_max90		2.437852 	 1.144708  	  2.202176    	    0.822240    	 1.879733 	 0.894818 	   1.333113 	   0.458901

data50
mean100_max0		2.371869 	 0.789802  	  2.303011    	    0.229533    	 2.367409 	 0.790894 	   2.295436 	   0.229630
mean90_max10		2.227081 	 0.786916  	  2.091428    	    0.241810    	 2.232968 	 0.787255 	   2.083588 	   0.242545
mean80_max20		1.907022 	 0.820227  	  1.754613    	    0.302250    	 2.190651 	 0.796709 	   1.808427 	   0.287667
mean75_max25		1.825022 	 0.819453  	  1.455085    	    0.392136    	 1.767669 	 0.870169 	   1.315108 	   0.441728
mean70_max30		1.814235 	 0.837606  	  1.405020    	    0.410667    	 1.814235 	 0.837606 	   1.405020 	   0.410667
mean60_max40		1.742721 	 0.890131  	  1.233065    	    0.469385    	 1.742721 	 0.890131 	   1.233065 	   0.469385
mean50_max50		1.827317 	 0.901206  	  1.282062    	    0.467841    	 1.703885 	 0.888107 	   1.245751 	   0.467798
mean40_max60		1.802410 	 0.918507  	  1.239110    	    0.507948    	 1.802410 	 0.918507 	   1.239110 	   0.507948
mean30_max70		1.776760 	 0.902123  	  1.261644    	    0.509940    	 1.746111 	 0.933980 	   1.258622 	   0.541455
mean20_max80		1.708220 	 0.898932  	  1.285833    	    0.455783    	 1.708220 	 0.898932 	   1.285833 	   0.455783
mean10_max90		1.823391 	 0.946511  	  1.203020    	    0.540080    	 1.673161 	 0.902303 	   1.274665 	   0.507345

data51
mean100_max0		2.370761 	 0.787402  	  2.296887    	    0.229619    	 2.370761 	 0.787402 	   2.296887 	   0.229619
mean90_max10		2.235162 	 0.795520  	  2.100181    	    0.241237    	 2.189074 	 0.791176 	   2.108933 	   0.241258
mean80_max20		2.008522 	 0.812583  	  1.574844    	    0.342778    	 2.008522 	 0.812583 	   1.574844 	   0.342778
mean75_max25		1.777246 	 0.843772  	  1.387235    	    0.420108    	 1.773415 	 0.827329 	   1.501521 	   0.387815
mean70_max30		1.823115 	 0.849513  	  1.338860    	    0.420045    	 1.823115 	 0.849513 	   1.338860 	   0.420045
mean60_max40		1.787644 	 0.911229  	  1.251160    	    0.468506    	 1.787644 	 0.911229 	   1.251160 	   0.468506
mean50_max50		1.732018 	 0.933467  	  1.219201    	    0.498242    	 1.732018 	 0.933467 	   1.219201 	   0.498242
mean40_max60		1.753925 	 0.976009  	  1.201774    	    0.581942    	 1.801026 	 0.935158 	   1.265542 	   0.529129
mean30_max70		10.262236 	 4.192859  	  10.177849    	    4.083194    	 10.262236 	 4.192859 	   10.177849 	   4.083194
mean20_max80		1.713770 	 0.998154  	  1.230009    	    0.647297    	 1.713770 	 0.998154 	   1.230009 	   0.647297
mean10_max90		1.719383 	 0.943488  	  1.264480    	    0.559279    	 1.722428 	 0.910945 	   1.277638 	   0.521117

data52
mean100_max0		2.377844 	 0.787687  	  2.305443    	    0.229632    	 2.363719 	 0.784027 	   2.303069 	   0.229775
mean90_max10		2.256676 	 0.784834  	  2.085303    	    0.242114    	 2.209120 	 0.780006 	   2.062091 	   0.245445
mean80_max20		2.071569 	 0.833423  	  1.654143    	    0.373843    	 1.884667 	 0.815828 	   1.473561 	   0.371307
mean75_max25		1.938785 	 0.854065  	  1.682991    	    0.385649    	 1.933264 	 0.833105 	   1.677752 	   0.371487
mean70_max30		1.767935 	 0.903426  	  1.375156    	    0.475908    	 1.767935 	 0.903426 	   1.375156 	   0.475908
mean60_max40		1.824134 	 0.920085  	  1.229281    	    0.486436    	 1.824134 	 0.920085 	   1.229281 	   0.486436
mean50_max50		1.814003 	 0.935730  	  1.220600    	    0.513067    	 1.814003 	 0.935730 	   1.220600 	   0.513067
mean40_max60		1.790995 	 0.922540  	  1.216887    	    0.509343    	 1.790995 	 0.922540 	   1.216887 	   0.509343
mean30_max70		1.682650 	 1.003842  	  1.387478    	    0.651225    	 1.682650 	 1.003842 	   1.387478 	   0.651225
mean20_max80		1.770198 	 0.991830  	  1.278350    	    0.601633    	 1.770198 	 0.991830 	   1.278350 	   0.601633
mean10_max90		1.864897 	 0.905899  	  1.342570    	    0.506087    	 1.864897 	 0.905899 	   1.342570 	   0.506087

data53
mean100_max0		10.570671 	 1.969844  	  10.327875    	    0.623459    	 10.555837 	 1.983190 	   10.205223 	   0.622256
mean90_max10		9.383286 	 2.044363  	  9.271663    	    0.723133    	 9.383286 	 2.044363 	   9.271663 	   0.723133
mean80_max20		6.580738 	 2.768688  	  6.266032    	    1.809928    	 5.989251 	 2.315184 	   5.943028 	   1.294943
mean75_max25		6.852884 	 2.620773  	  6.401617    	    1.547124    	 6.057357 	 2.840773 	   5.558021 	   1.976783
mean70_max30		6.691507 	 2.538199  	  6.158748    	    1.431037    	 6.691507 	 2.538199 	   6.158748 	   1.431037
mean60_max40		5.200690 	 2.993899  	  4.726862    	    2.172842    	 6.617764 	 2.541869 	   6.116977 	   1.520618
mean50_max50		5.318058 	 3.057086  	  4.669076    	    2.228459    	 5.318058 	 3.057086 	   4.669076 	   2.228459
mean40_max60		7.461429 	 3.429957  	  6.645762    	    2.824957    	 5.597056 	 3.264634 	   4.741779 	   2.574392
mean30_max70		5.731432 	 2.963417  	  5.259357    	    2.229986    	 6.222421 	 2.939237 	   5.756599 	   2.147587
mean20_max80		5.373495 	 3.178538  	  4.726610    	    2.488635    	 5.461915 	 3.112229 	   4.659041 	   2.401050
mean10_max90		5.161109 	 3.060317  	  4.359876    	    2.340638    	 6.162239 	 3.497032 	   5.179950 	   2.823061

data54
mean100_max0		10.398600 	 1.979749  	  10.279726    	    0.627196    	 10.545521 	 1.962972 	   10.271058 	   0.623106
mean90_max10		9.497508 	 1.981715  	  9.416229    	    0.680239    	 9.623326 	 2.024852 	   9.492864 	   0.668245
mean80_max20		6.752855 	 2.435136  	  6.549591    	    1.388896    	 6.297045 	 2.508798 	   5.966286 	   1.453929
mean75_max25		5.310523 	 2.499536  	  4.735294    	    1.479364    	 6.328433 	 2.453784 	   5.987511 	   1.410208
mean70_max30		6.872992 	 2.630533  	  6.228811    	    1.515800    	 6.872992 	 2.630533 	   6.228811 	   1.515800
mean60_max40		5.479682 	 2.966785  	  4.763869    	    2.121698    	 5.550241 	 2.985007 	   4.787121 	   2.145483
mean50_max50		5.541158 	 3.144480  	  4.652812    	    2.318121    	 5.439576 	 2.952136 	   4.811100 	   2.147441
mean40_max60		5.309614 	 3.117770  	  4.538480    	    2.349801    	 5.351387 	 2.991142 	   4.602518 	   2.225005
mean30_max70		6.990190 	 3.076326  	  6.875038    	    2.319758    	 5.339893 	 3.182481 	   4.599666 	   2.387730
mean20_max80		5.589992 	 3.049470  	  4.654609    	    2.318176    	 5.589992 	 3.049470 	   4.654609 	   2.318176
mean10_max90		6.572903 	 3.388833  	  6.182333    	    2.715569    	 5.533282 	 3.362965 	   4.831678 	   2.740731

data55
mean100_max0		10.294529 	 2.012850  	  10.204131    	    0.630141    	 10.765997 	 2.013099 	   10.377128 	   0.625492
mean90_max10		7.451698 	 2.058595  	  7.252333    	    0.861065    	 7.206017 	 2.107014 	   6.950503 	   0.885572
mean80_max20		5.633993 	 2.332521  	  5.167295    	    1.247050    	 6.179192 	 2.296411 	   5.606895 	   1.217290
mean75_max25		5.659786 	 2.315367  	  5.157805    	    1.199696    	 5.237494 	 2.356519 	   4.561183 	   1.238352
mean70_max30		5.341227 	 2.335548  	  4.674779    	    1.257664    	 5.378560 	 2.361402 	   4.703664 	   1.233587
mean60_max40		5.907652 	 2.320521  	  5.635652    	    1.182257    	 5.172833 	 2.359759 	   4.706325 	   1.245115
mean50_max50		5.493959 	 2.281884  	  5.320149    	    1.184389    	 5.493959 	 2.281884 	   5.320149 	   1.184389
mean40_max60		5.023602 	 2.424199  	  4.422743    	    1.440167    	 5.321898 	 2.362299 	   4.506468 	   1.289991
mean30_max70		5.258439 	 2.915520  	  4.335354    	    2.096314    	 5.080401 	 2.868414 	   4.392822 	   1.892844
mean20_max80		7.260949 	 2.280351  	  7.242345    	    1.241059    	 5.072530 	 2.973537 	   4.375262 	   2.197789
mean10_max90		4.841891 	 2.774512  	  4.387734    	    1.931114    	 5.081433 	 2.539729 	   4.792999 	   1.593486

data56
mean100_max0		10.615864 	 1.983799  	  10.274636    	    0.640113    	 10.375730 	 2.017926 	   10.218297 	   0.625502
mean90_max10		9.465305 	 2.024341  	  9.430202    	    0.679034    	 9.691900 	 1.999012 	   9.514341 	   0.665409
mean80_max20		6.703521 	 2.519895  	  6.514194    	    1.402948    	 5.988762 	 2.688175 	   5.383594 	   1.820440
mean75_max25		6.174383 	 2.540702  	  5.835958    	    1.555603    	 6.487924 	 2.511554 	   5.989783 	   1.418374
mean70_max30		5.615754 	 2.785813  	  5.099613    	    1.828459    	 6.021928 	 2.665882 	   5.458408 	   1.640173
mean60_max40		5.358488 	 2.986306  	  4.730820    	    2.167433    	 5.124761 	 2.427439 	   4.460250 	   1.356982
mean50_max50		5.306451 	 3.014354  	  4.663846    	    2.194662    	 5.392535 	 2.972213 	   4.641273 	   2.142197
mean40_max60		5.472947 	 2.856716  	  4.542712    	    2.085651    	 5.301479 	 2.991439 	   4.573522 	   2.248205
mean30_max70		5.612697 	 3.038115  	  4.969714    	    2.199038    	 5.585747 	 2.840941 	   4.740406 	   2.080884
mean20_max80		5.574302 	 3.173417  	  4.886757    	    2.388107    	 5.767678 	 3.191022 	   5.235049 	   2.465665
mean10_max90		6.337887 	 4.015041  	  5.977510    	    3.508147    	 8.033693 	 3.565883 	   7.539789 	   2.807127

data57
mean100_max0		10.519239 	 1.983887  	  10.201766    	    0.622540    	 10.644177 	 1.946314 	   10.238813 	   0.621671
mean90_max10		9.158091 	 2.060989  	  9.126034    	    0.778376    	 9.158091 	 2.060989 	   9.126034 	   0.778376
mean80_max20		5.308214 	 2.621112  	  5.039938    	    1.724019    	 5.969367 	 2.787041 	   5.532360 	   1.916697
mean75_max25		5.542782 	 2.726480  	  4.941109    	    1.856021    	 5.411713 	 2.690685 	   4.964059 	   1.830232
mean70_max30		5.797329 	 2.365414  	  5.095805    	    1.322345    	 6.427068 	 2.562575 	   5.959444 	   1.454733
mean60_max40		5.065661 	 2.426700  	  4.458686    	    1.393671    	 5.299308 	 2.478097 	   4.548694 	   1.345675
mean50_max50		6.225741 	 2.550009  	  5.739385    	    1.528775    	 6.378799 	 2.748669 	   6.071071 	   1.798210
mean40_max60		6.469394 	 2.586721  	  5.566617    	    1.674725    	 5.595984 	 3.277369 	   4.723400 	   2.617328
mean30_max70		5.433279 	 3.026075  	  4.891616    	    2.270772    	 5.843897 	 3.161301 	   5.236504 	   2.368353
mean20_max80		6.288710 	 3.305360  	  5.853892    	    2.614716    	 5.423533 	 2.706561 	   4.506088 	   1.860826
mean10_max90		10.219946 	 6.043338  	  10.041814    	    5.688999    	 7.092926 	 4.757531 	   6.596001 	   4.334392

data58
mean100_max0		5.349480 	 2.002500  	  4.755431    	    0.685081    	 5.347033 	 1.993288 	   4.748625 	   0.685814
mean90_max10		4.987002 	 1.992135  	  4.501811    	    0.699900    	 4.960757 	 1.991778 	   4.502892 	   0.699955
mean80_max20		4.950647 	 1.993592  	  4.236728    	    0.750384    	 4.925691 	 2.029456 	   4.144732 	   0.774778
mean75_max25		4.030546 	 2.122789  	  3.203844    	    1.012611    	 4.504858 	 2.127210 	   3.197817 	   1.026177
mean70_max30		4.390390 	 2.166864  	  3.177015    	    1.049643    	 4.390390 	 2.166864 	   3.177015 	   1.049643
mean60_max40		4.541806 	 2.202668  	  3.030851    	    1.176196    	 5.130222 	 2.271834 	   2.876691 	   1.279654
mean50_max50		4.448466 	 2.220693  	  2.824049    	    1.165353    	 4.870624 	 2.262622 	   2.865298 	   1.254767
mean40_max60		4.563136 	 2.378402  	  2.970242    	    1.418666    	 4.563136 	 2.378402 	   2.970242 	   1.418666
mean30_max70		4.851532 	 2.305610  	  2.769953    	    1.335477    	 4.886322 	 2.281722 	   2.661405 	   1.297743
mean20_max80		5.209926 	 2.374871  	  2.988451    	    1.385530    	 5.209926 	 2.374871 	   2.988451 	   1.385530
mean10_max90		4.580380 	 2.316803  	  2.692160    	    1.335362    	 4.159138 	 2.382458 	   2.938557 	   1.462842

data59
mean100_max0		5.266159 	 1.998765  	  4.743419    	    0.685389    	 5.381759 	 2.004473 	   4.767063 	   0.684283
mean90_max10		5.219412 	 1.984456  	  4.514224    	    0.699982    	 5.029934 	 1.991707 	   4.506210 	   0.699410
mean80_max20		4.383512 	 2.119421  	  3.224784    	    1.004539    	 4.383512 	 2.119421 	   3.224784 	   1.004539
mean75_max25		4.339895 	 2.132850  	  3.163874    	    1.033026    	 4.413884 	 2.224811 	   3.161028 	   1.088898
mean70_max30		4.243145 	 2.216043  	  2.801498    	    1.206619    	 4.243145 	 2.216043 	   2.801498 	   1.206619
mean60_max40		4.361535 	 2.246929  	  2.869999    	    1.236110    	 4.750387 	 2.245362 	   2.776458 	   1.193608
mean50_max50		4.055611 	 2.122558  	  3.565283    	    1.034866    	 4.419538 	 2.308313 	   2.683933 	   1.296788
mean40_max60		4.133359 	 2.250775  	  2.785125    	    1.209781    	 5.150808 	 2.295629 	   3.149182 	   1.295450
mean30_max70		4.659616 	 2.249831  	  2.980409    	    1.241895    	 4.432476 	 2.276904 	   2.846672 	   1.317519
mean20_max80		4.347006 	 2.384842  	  2.822116    	    1.442396    	 4.347006 	 2.384842 	   2.822116 	   1.442396
mean10_max90		5.404620 	 2.236369  	  3.425878    	    1.261594    	 4.094919 	 2.236962 	   2.807876 	   1.214741

data60
mean100_max0		5.240417 	 2.000936  	  4.732702    	    0.685946    	 5.239904 	 2.003621 	   4.755096 	   0.685234
mean90_max10		5.099263 	 1.991305  	  4.504559    	    0.699263    	 5.099263 	 1.991305 	   4.504559 	   0.699263
mean80_max20		4.900577 	 2.000594  	  4.189294    	    0.756456    	 4.900577 	 2.000594 	   4.189294 	   0.756456
mean75_max25		4.518405 	 2.153385  	  3.187883    	    1.068422    	 5.049839 	 2.210936 	   3.434453 	   1.076477
mean70_max30		4.577598 	 2.460038  	  3.335326    	    1.528811    	 4.577598 	 2.460038 	   3.335326 	   1.528811
mean60_max40		4.572756 	 2.441996  	  3.543368    	    1.520939    	 4.572756 	 2.441996 	   3.543368 	   1.520939
mean50_max50		9.190389 	 4.051088  	  8.612517    	    3.536574    	 6.916648 	 2.568033 	   6.376816 	   1.770523
mean40_max60		9.375208 	 3.791219  	  8.831099    	    3.257297    	 8.540818 	 3.729373 	   7.856087 	   3.038894
mean30_max70		3.963331 	 2.287321  	  2.787567    	    1.308835    	 3.963331 	 2.287321 	   2.787567 	   1.308835
mean20_max80		13.321168 	 5.357230  	  12.841365    	    4.806655    	 14.685181 	 6.221123 	   14.580211 	   5.731999
mean10_max90		6.058347 	 2.588551  	  4.739371    	    1.749774    	 6.058347 	 2.588551 	   4.739371 	   1.749774

data61
mean100_max0		5.355519 	 1.999909  	  4.749090    	    0.684651    	 5.273649 	 2.002470 	   4.743030 	   0.685771
mean90_max10		5.036771 	 1.984853  	  4.493418    	    0.701648    	 5.036771 	 1.984853 	   4.493418 	   0.701648
